3,0.560975609756
5,0.560975609756
7,0.560975609756
9,0.560975609756
11,0.578486554096
13,0.578486554096
15,0.605378361476
17,0.612257661038
19,0.6191369606
21,0.623514696685
23,0.62851782364
25,0.632270168856
27,0.636022514071
29,0.636022514071
31,0.643527204503
33,0.64602876798
35,0.648530331457
37,0.650406504065
39,0.652282676673
41,0.659161976235
43,0.665415884928
45,0.667917448405
47,0.667917448405
49,0.667917448405
51,0.671669793621
53,0.671669793621
55,0.671669793621
57,0.674171357098
59,0.679799874922
61,0.68105065666
63,0.682926829268
65,0.682926829268
67,0.686679174484
69,0.688555347092
71,0.6904315197
73,0.691682301438
75,0.691682301438
77,0.692933083177
79,0.692933083177
81,0.697310819262
83,0.703564727955
85,0.706066291432
87,0.70794246404
89,0.709818636648
91,0.711069418386
93,0.713570981864
95,0.714821763602
97,0.717948717949
99,0.717948717949
101,0.719199499687
103,0.721701063164
105,0.726704190119
107,0.729205753596
109,0.731707317073
111,0.731707317073
113,0.733583489681
115,0.735459662289
117,0.736710444028
119,0.739212007505
121,0.740462789243
123,0.740462789243
125,0.740462789243
127,0.74296435272
129,0.74296435272
131,0.744840525328
133,0.746091307067
135,0.747342088806
137,0.749218261413
139,0.750469043152
141,0.751719824891
143,0.753595997498
145,0.754846779237
147,0.756097560976
149,0.756097560976
151,0.757348342714
153,0.759224515322
155,0.76110068793
157,0.763602251407
159,0.764227642276
161,0.765478424015
163,0.767354596623
165,0.768605378361
167,0.7698561601
169,0.773608505316
171,0.774859287054
173,0.775484677924
175,0.776735459662
177,0.779862414009
179,0.782363977486
181,0.783614759225
183,0.785490931832
185,0.788617886179
187,0.789868667917
189,0.791744840525
191,0.792995622264
193,0.794246404003
195,0.795497185741
197,0.79674796748
199,0.797998749218
201,0.799249530957
203,0.801125703565
205,0.802376485303
207,0.803627267042
209,0.804252657911
211,0.80487804878
213,0.80487804878
215,0.806128830519
217,0.808630393996
219,0.810506566604
221,0.811757348343
223,0.813008130081
225,0.81425891182
227,0.815509693558
229,0.814884302689
231,0.816135084428
233,0.817385866166
235,0.818011257036
237,0.819887429644
239,0.821138211382
241,0.822388993121
243,0.82301438399
245,0.82301438399
247,0.82301438399
249,0.824265165729
251,0.823639774859
253,0.824890556598
255,0.829268292683
257,0.831144465291
259,0.833646028768
261,0.833646028768
263,0.835522201376
265,0.837398373984
267,0.838649155722
269,0.839899937461
271,0.839899937461
273,0.841150719199
275,0.842401500938
277,0.841776110069
279,0.844277673546
281,0.845528455285
283,0.845528455285
285,0.846779237023
287,0.847404627892
289,0.848655409631
291,0.848655409631
293,0.84990619137
295,0.851156973108
297,0.851782363977
299,0.856160100063
301,0.857410881801
303,0.857410881801
305,0.85866166354
307,0.860537836148
309,0.861163227017
311,0.863664790494
313,0.864290181363
315,0.865540963102
317,0.866791744841
319,0.866791744841
321,0.86741713571
323,0.868667917448
325,0.868667917448
327,0.869918699187
329,0.870544090056
331,0.871169480926
333,0.871794871795
335,0.872420262664
337,0.873671044403
339,0.874296435272
341,0.875547217011
343,0.87617260788
345,0.876797998749
347,0.877423389619
349,0.878048780488
351,0.879299562226
353,0.879924953096
355,0.881175734834
357,0.881801125704
359,0.881801125704
361,0.881175734834
363,0.883051907442
365,0.883051907442
367,0.884302689181
369,0.88492808005
371,0.885553470919
373,0.886178861789
375,0.887429643527
377,0.888680425266
379,0.889305816135
381,0.889305816135
383,0.890556597874
385,0.890556597874
387,0.891807379612
389,0.891181988743
391,0.892432770482
393,0.893058161351
395,0.89368355222
397,0.894934333959
399,0.895559724828
401,0.895559724828
403,0.896185115697
405,0.897435897436
407,0.897435897436
409,0.898686679174
411,0.898686679174
413,0.899937460913
415,0.900562851782
417,0.899937460913
419,0.901813633521
421,0.901813633521
423,0.901188242652
425,0.90306441526
427,0.903689806129
429,0.904315196998
431,0.904940587867
433,0.906191369606
435,0.905565978737
437,0.906816760475
439,0.907442151345
441,0.908067542214
443,0.908692933083
445,0.908692933083
447,0.909318323952
449,0.909943714822
451,0.910569105691
453,0.91181988743
455,0.912445278299
457,0.913070669168
459,0.913696060038
461,0.913696060038
463,0.914321450907
465,0.914946841776
467,0.916197623515
469,0.917448405253
471,0.917448405253
473,0.918699186992
475,0.919324577861
477,0.919324577861
479,0.918699186992
481,0.91994996873
483,0.9205753596
485,0.921200750469
487,0.9205753596
489,0.921200750469
491,0.922451532208
493,0.923076923077
495,0.923702313946
497,0.926203877423
499,0.925578486554
501,0.926829268293
503,0.927454659162
505,0.928705440901
507,0.928080050031
509,0.928080050031
511,0.92933083177
513,0.929956222639
515,0.930581613508
517,0.931207004378
519,0.931832395247
521,0.933083176986
523,0.933708567855
525,0.933083176986
527,0.934333958724
529,0.935584740463
531,0.93808630394
533,0.93808630394
535,0.939962476548
537,0.940587867417
539,0.939962476548
541,0.941838649156
543,0.941838649156
545,0.943089430894
547,0.944340212633
549,0.943714821764
551,0.944965603502
553,0.946216385241
555,0.946216385241
557,0.947467166979
559,0.94684177611
561,0.947467166979
563,0.948092557849
565,0.948717948718
567,0.949968730457
569,0.949968730457
571,0.950594121326
573,0.951219512195
575,0.953095684803
577,0.953095684803
579,0.954971857411
581,0.954971857411
583,0.956222639149
585,0.956848030019
587,0.956222639149
589,0.958098811757
591,0.957473420888
593,0.958724202627
595,0.958724202627
597,0.959349593496
599,0.959349593496
