3,0.560975609756
7,0.560975609756
15,0.578486554096
31,0.630393996248
61,0.666041275797
111,0.710444027517
187,0.759224515322
283,0.809255784866
387,0.854283927455
473,0.893058161351
553,0.923076923077
617,0.939337085679
671,0.956848030019
711,0.971232020013
735,0.979987492183
751,0.984365228268
769,0.991869918699
781,0.995622263915
791,0.996873045654
795,0.999374609131
799,1.0
799,1.0
799,1.0
801,1.0
797,1.0
801,1.0
797,1.0
795,1.0
803,1.0
799,1.0
801,1.0
797,1.0
795,1.0
797,1.0
801,1.0
799,1.0
797,1.0
799,1.0
793,1.0
799,1.0
797,1.0
799,1.0
795,1.0
797,1.0
799,1.0
801,1.0
795,1.0
799,1.0
797,1.0
797,1.0
799,1.0
795,1.0
799,1.0
801,1.0
801,1.0
795,1.0
795,1.0
793,1.0
799,1.0
799,1.0
799,1.0
799,1.0
801,1.0
797,1.0
793,1.0
797,1.0
799,1.0
799,1.0
795,1.0
797,1.0
797,1.0
797,1.0
797,1.0
799,1.0
799,1.0
799,1.0
797,1.0
797,1.0
803,1.0
795,1.0
801,1.0
799,1.0
797,1.0
793,1.0
799,1.0
801,1.0
801,1.0
797,1.0
795,1.0
795,1.0
797,1.0
799,1.0
795,1.0
795,1.0
797,1.0
799,1.0
795,1.0
797,1.0
799,1.0
795,1.0
797,1.0
797,1.0
797,1.0
795,1.0
795,1.0
797,1.0
799,1.0
795,1.0
799,1.0
795,1.0
801,1.0
799,1.0
801,1.0
801,1.0
795,1.0
797,1.0
795,1.0
799,1.0
799,1.0
799,1.0
797,1.0
795,1.0
797,1.0
799,1.0
801,1.0
797,1.0
795,1.0
797,1.0
799,1.0
797,1.0
801,1.0
795,1.0
799,1.0
799,1.0
795,1.0
797,1.0
795,1.0
801,1.0
799,1.0
793,1.0
797,1.0
799,1.0
797,1.0
793,1.0
793,1.0
799,1.0
797,1.0
801,1.0
801,1.0
799,1.0
799,1.0
799,1.0
795,1.0
799,1.0
803,1.0
793,1.0
797,1.0
799,1.0
795,1.0
793,1.0
799,1.0
799,1.0
797,1.0
799,1.0
795,1.0
799,1.0
801,1.0
797,1.0
795,1.0
797,1.0
799,1.0
795,1.0
805,1.0
801,1.0
795,1.0
799,1.0
801,1.0
797,1.0
797,1.0
797,1.0
795,1.0
799,1.0
797,1.0
797,1.0
801,1.0
797,1.0
797,1.0
799,1.0
799,1.0
801,1.0
801,1.0
797,1.0
797,1.0
801,1.0
797,1.0
797,1.0
801,1.0
799,1.0
799,1.0
801,1.0
799,1.0
799,1.0
799,1.0
799,1.0
799,1.0
797,1.0
797,1.0
799,1.0
801,1.0
801,1.0
799,1.0
795,1.0
797,1.0
799,1.0
801,1.0
797,1.0
795,1.0
795,1.0
799,1.0
797,1.0
799,1.0
799,1.0
797,1.0
801,1.0
797,1.0
803,1.0
799,1.0
795,1.0
797,1.0
799,1.0
795,1.0
801,1.0
797,1.0
801,1.0
801,1.0
801,1.0
797,1.0
799,1.0
793,1.0
801,1.0
801,1.0
797,1.0
799,1.0
799,1.0
799,1.0
793,1.0
797,1.0
795,1.0
797,1.0
797,1.0
797,1.0
797,1.0
801,1.0
795,1.0
801,1.0
801,1.0
795,1.0
801,1.0
797,1.0
797,1.0
799,1.0
797,1.0
801,1.0
795,1.0
799,1.0
799,1.0
799,1.0
797,1.0
801,1.0
799,1.0
799,1.0
797,1.0
797,1.0
795,1.0
795,1.0
801,1.0
795,1.0
797,1.0
799,1.0
795,1.0
797,1.0
799,1.0
795,1.0
797,1.0
795,1.0
799,1.0
801,1.0
795,1.0
797,1.0
801,1.0
799,1.0
799,1.0
799,1.0
801,1.0
797,1.0
795,1.0
799,1.0
805,1.0
797,1.0
801,1.0
801,1.0
801,1.0
797,1.0
795,1.0
795,1.0
795,1.0
797,1.0
799,1.0
797,1.0
799,1.0
797,1.0
801,1.0
795,1.0
797,1.0
799,1.0
795,1.0
797,1.0
801,1.0
795,1.0
795,1.0
795,1.0
795,1.0
799,1.0
797,1.0
799,1.0
797,1.0
795,1.0
801,1.0
797,1.0
797,1.0
801,1.0
795,1.0
797,1.0
799,1.0
793,1.0
801,1.0
799,1.0
799,1.0
795,1.0
803,1.0
799,1.0
797,1.0
797,1.0
795,1.0
797,1.0
801,1.0
795,1.0
799,1.0
795,1.0
799,1.0
797,1.0
797,1.0
799,1.0
795,1.0
801,1.0
797,1.0
797,1.0
797,1.0
803,1.0
797,1.0
799,1.0
799,1.0
795,1.0
803,1.0
799,1.0
801,1.0
795,1.0
799,1.0
799,1.0
799,1.0
799,1.0
799,1.0
801,1.0
797,1.0
801,1.0
799,1.0
793,1.0
797,1.0
801,1.0
799,1.0
795,1.0
801,1.0
803,1.0
797,1.0
799,1.0
799,1.0
801,1.0
797,1.0
799,1.0
803,1.0
795,1.0
795,1.0
803,1.0
793,1.0
799,1.0
801,1.0
799,1.0
797,1.0
797,1.0
799,1.0
801,1.0
797,1.0
799,1.0
797,1.0
797,1.0
799,1.0
797,1.0
797,1.0
801,1.0
797,1.0
797,1.0
803,1.0
797,1.0
801,1.0
799,1.0
797,1.0
799,1.0
801,1.0
797,1.0
795,1.0
801,1.0
797,1.0
799,1.0
801,1.0
799,1.0
797,1.0
797,1.0
797,1.0
797,1.0
799,1.0
797,1.0
801,1.0
799,1.0
797,1.0
797,1.0
799,1.0
797,1.0
799,1.0
795,1.0
801,1.0
797,1.0
797,1.0
801,1.0
799,1.0
799,1.0
801,1.0
795,1.0
799,1.0
799,1.0
801,1.0
801,1.0
795,1.0
797,1.0
801,1.0
797,1.0
795,1.0
799,1.0
795,1.0
801,1.0
795,1.0
797,1.0
799,1.0
801,1.0
797,1.0
801,1.0
795,1.0
801,1.0
799,1.0
795,1.0
797,1.0
795,1.0
795,1.0
799,1.0
799,1.0
799,1.0
799,1.0
799,1.0
799,1.0
803,1.0
797,1.0
799,1.0
797,1.0
795,1.0
795,1.0
797,1.0
797,1.0
797,1.0
799,1.0
799,1.0
793,1.0
803,1.0
801,1.0
799,1.0
799,1.0
797,1.0
797,1.0
797,1.0
797,1.0
799,1.0
797,1.0
797,1.0
793,1.0
795,1.0
799,1.0
801,1.0
799,1.0
799,1.0
801,1.0
799,1.0
797,1.0
799,1.0
799,1.0
799,1.0
795,1.0
799,1.0
799,1.0
799,1.0
801,1.0
799,1.0
799,1.0
801,1.0
801,1.0
799,1.0
797,1.0
801,1.0
797,1.0
795,1.0
795,1.0
795,1.0
797,1.0
801,1.0
799,1.0
795,1.0
797,1.0
799,1.0
797,1.0
801,1.0
799,1.0
797,1.0
795,1.0
799,1.0
799,1.0
799,1.0
799,1.0
797,1.0
795,1.0
797,1.0
801,1.0
799,1.0
799,1.0
799,1.0
801,1.0
801,1.0
799,1.0
799,1.0
799,1.0
799,1.0
799,1.0
795,1.0
