3.02643359e+00,-7.41338896e-02,2.14592782e-01,2.88031810e-01,8.18973759e-03,2.13126030e-03,-1.75560879e-01,5.06924582e-02,-1.79637624e-01
-7.41338896e-02,1.75295440e-01,-5.53953530e-03,-4.14974484e-03,-2.09662632e-04,-5.42828596e-05,4.56391962e-03,-1.32026834e-03,4.99087969e-03
2.14592782e-01,-5.53953530e-03,1.89715231e-01,4.10564079e-02,6.34241952e-04,1.66673659e-04,-1.31921682e-02,3.79489950e-03,-1.16317765e-02
2.88031810e-01,-4.14974484e-03,4.10564079e-02,1.97784862e+00,2.49795351e-03,7.98499717e-04,-1.65714612e-02,3.47728969e-03,1.53947954e-01
8.18973759e-03,-2.09662632e-04,6.34241952e-04,2.49795351e-03,1.73387972e-01,6.66686690e-06,-5.02862760e-04,1.43968620e-04,-3.53670864e-04
2.13126030e-03,-5.42828596e-05,1.66673659e-04,7.98499717e-04,6.66686690e-06,1.73364674e-01,-1.30766388e-04,3.73285901e-05,-7.76496534e-05
-1.75560879e-01,4.56391962e-03,-1.31921682e-02,-1.65714612e-02,-5.02862760e-04,-1.30766388e-04,1.84166603e-01,-3.12037485e-03,1.11655103e-02
5.06924582e-02,-1.32026834e-03,3.79489950e-03,3.47728969e-03,1.43968620e-04,3.73285901e-05,-3.12037485e-03,1.74265094e-01,-3.35073899e-03
-1.79637624e-01,4.99087969e-03,-1.16317765e-02,1.53947954e-01,-3.53670864e-04,-7.76496534e-05,1.11655103e-02,-3.35073899e-03,2.01352754e-01
